,course,rating,students,level,university,skills
997,Graduate Admission Prediction with Pyspark ML,4.6,None,Intermediate,Coursera Project Network,Python
2073,Graduate Admission Prediction with Pyspark ML,4.6,None,Intermediate,Coursera Project Network,Machine Learning
641,Guided Tour of Machine Learning in Finance,3.8,28 mil,Intermediate,New York University,Python
1216,Guided Tour of Machine Learning in Finance,3.8,28 mil,Intermediate,New York University,Machine Learning
629,"HTML, CSS, and Javascript for Web Developers",4.7,690 mil,Mixed,Johns Hopkins University,Python
2171,"HTML, CSS, and Javascript for Web Developers",4.7,690 mil,Mixed,Johns Hopkins University,Java
1185,Hands-on Foundations for Data Science and Machine Learning with Google Cloud Labs,4.3,"4,6 mil",Intermediate,Google Cloud,Machine Learning
3018,Hands-on Foundations for Data Science and Machine Learning with Google Cloud Labs,4.3,"4,6 mil",Intermediate,Google Cloud,Java
729,Hands-on Machine Learning with Google Cloud Labs,3.8,3 mil,Intermediate,Google Cloud,Python
1173,Hands-on Machine Learning with Google Cloud Labs,3.8,3 mil,Intermediate,Google Cloud,Machine Learning
3074,Hands-on Machine Learning with Google Cloud Labs,3.8,3 mil,Intermediate,Google Cloud,Java
1275,How Google does Machine Learning en Español,4.6,"6,2 mil",Intermediate,Google Cloud,Machine Learning
2442,How Google does Machine Learning en Español,4.6,"6,2 mil",Intermediate,Google Cloud,Java
1312,How Google does Machine Learning 日本語版,4.5,"2,5 mil",Intermediate,Google Cloud,Machine Learning
2902,How Google does Machine Learning 日本語版,4.5,"2,5 mil",Intermediate,Google Cloud,Java
217,How To Create A Sales Forecast In Tableau,None,None,Intermediate,Coursera Project Network,Tableau
2121,How To Create A Sales Forecast In Tableau,None,None,Intermediate,Coursera Project Network,Machine Learning
175,How to Get Skilled: Introduction to Individual Skills Management (Project-Centered Course),3.8,51 mil,Intermediate,The State University of New York,MongoDB
2673,How to Get Skilled: Introduction to Individual Skills Management (Project-Centered Course),3.8,51 mil,Intermediate,The State University of New York,Java
1053,Hyperparameter Tuning with Keras Tuner,4.6,None,Intermediate,Coursera Project Network,Python
1964,Hyperparameter Tuning with Keras Tuner,4.6,None,Intermediate,Coursera Project Network,Machine Learning
1081,Hyperparameter Tuning with Neural Network Intelligence,4.6,"2,8 mil",Intermediate,Coursera Project Network,Python
1997,Hyperparameter Tuning with Neural Network Intelligence,4.6,"2,8 mil",Intermediate,Coursera Project Network,Machine Learning
1637,IA para todos,4.9,23 mil,Beginner,DeepLearning.AI,Machine Learning
2859,IA para todos,4.9,23 mil,Beginner,DeepLearning.AI,Java
2119,IA para todos,None,None,Beginner,DeepLearning.AI,Machine Learning
2845,IA para todos,None,None,Beginner,DeepLearning.AI,Java
294,IBM AI Engineering,4.6,300 mil,Intermediate,IBM,Python
1156,IBM AI Engineering,4.6,300 mil,Intermediate,IBM,Machine Learning
708,IBM AI Enterprise Workflow,4.3,"9,7 mil",Advanced,IBM,Python
1491,IBM AI Enterprise Workflow,4.3,"9,7 mil",Advanced,IBM,Machine Learning
2391,IBM AI Enterprise Workflow,4.3,"9,7 mil",Advanced,IBM,Java
595,IBM Applied AI,4.6,530 mil,Beginner,IBM,Python
1367,IBM Applied AI,4.6,530 mil,Beginner,IBM,Machine Learning
281,IBM Data Analyst,4.6,720 mil,Beginner,IBM,Python
1160,IBM Data Analyst,4.6,720 mil,Beginner,IBM,Machine Learning
305,IBM Data Engineering,4.6,500 mil,Beginner,IBM,Python
1366,IBM Data Engineering,4.6,500 mil,Beginner,IBM,Machine Learning
278,IBM Data Science,4.6,"1,1 m",Beginner,IBM,Python
1150,IBM Data Science,4.6,"1,1 m",Beginner,IBM,Machine Learning
663,IBM Full Stack Cloud Developer,4.6,470 mil,Beginner,IBM,Python
2150,IBM Full Stack Cloud Developer,4.6,470 mil,Beginner,IBM,Java
673,IBM Introduction to Machine Learning,4.6,33 mil,Intermediate,IBM,Python
1154,IBM Introduction to Machine Learning,4.6,33 mil,Intermediate,IBM,Machine Learning
598,IBM Machine Learning,4.6,37 mil,Intermediate,IBM,Python
1141,IBM Machine Learning,4.6,37 mil,Intermediate,IBM,Machine Learning
979,Image Classification with Amazon Sagemaker,4.6,"4,9 mil",Advanced,Coursera Project Network,Python
2067,Image Classification with Amazon Sagemaker,4.6,"4,9 mil",Advanced,Coursera Project Network,Machine Learning
801,Image Classification with CNNs using Keras,4.4,12 mil,Intermediate,Coursera Project Network,Python
1808,Image Classification with CNNs using Keras,4.4,12 mil,Intermediate,Coursera Project Network,Machine Learning
406,Image Compression and Generation using Variational Autoencoders in Python,4.7,"3,2 mil",Intermediate,Coursera Project Network,Python
2092,Image Compression and Generation using Variational Autoencoders in Python,4.7,"3,2 mil",Intermediate,Coursera Project Network,Machine Learning
877,Image Compression with K-Means Clustering,4.6,"7,8 mil",Beginner,Coursera Project Network,Python
1996,Image Compression with K-Means Clustering,4.6,"7,8 mil",Beginner,Coursera Project Network,Machine Learning
843,Image Data Augmentation with Keras,4.6,"9,1 mil",Intermediate,Coursera Project Network,Python
1892,Image Data Augmentation with Keras,4.6,"9,1 mil",Intermediate,Coursera Project Network,Machine Learning
377,Image Denoising Using AutoEncoders in Keras and Python,4.5,"6,6 mil",Intermediate,Coursera Project Network,Python
1800,Image Denoising Using AutoEncoders in Keras and Python,4.5,"6,6 mil",Intermediate,Coursera Project Network,Machine Learning
829,Image Noise Reduction with Auto-encoders using TensorFlow,4.7,"4,6 mil",Intermediate,Coursera Project Network,Python
1871,Image Noise Reduction with Auto-encoders using TensorFlow,4.7,"4,6 mil",Intermediate,Coursera Project Network,Machine Learning
999,Image Super Resolution Using Autoencoders in Keras,4.4,"8,5 mil",Advanced,Coursera Project Network,Python
1831,Image Super Resolution Using Autoencoders in Keras,4.4,"8,5 mil",Advanced,Coursera Project Network,Machine Learning
822,Image Understanding with TensorFlow on GCP,4.6,14 mil,Advanced,Google Cloud,Python
1849,Image Understanding with TensorFlow on GCP,4.6,14 mil,Advanced,Google Cloud,Machine Learning
158,"Impacting the Opioid Crisis: Prevention, Education, and Practice for Non-Prescribing Providers",4.9,"3,6 mil",Beginner,University of Michigan,MongoDB
3135,"Impacting the Opioid Crisis: Prevention, Education, and Practice for Non-Prescribing Providers",4.9,"3,6 mil",Beginner,University of Michigan,Java
1002,Improve Your Java Code Using Amazon CodeGuru,5,None,Intermediate,Amazon Web Services,Python
2184,Improve Your Java Code Using Amazon CodeGuru,5,None,Intermediate,Amazon Web Services,Java
422,Improve Your Python Code Using Amazon CodeGuru,4.6,"2,1 mil",Intermediate,Amazon Web Services,Python
2545,Improve Your Python Code Using Amazon CodeGuru,4.6,"2,1 mil",Intermediate,Amazon Web Services,Java
44,Increasing Real Estate Management Profits: Harnessing Data Analytics,4.7,13 mil,Mixed,Duke University,MySQL
237,Increasing Real Estate Management Profits: Harnessing Data Analytics,4.7,13 mil,Mixed,Duke University,Tableau
2712,Increasing Real Estate Management Profits: Harnessing Data Analytics,4.7,13 mil,Mixed,Duke University,Java
1607,Initiation à la programmation (en C++),4.8,39 mil,Beginner,École Polytechnique Fédérale de Lausanne,Machine Learning
3116,Initiation à la programmation (en C++),4.8,39 mil,Beginner,École Polytechnique Fédérale de Lausanne,Java
1059,Integrating Test-Driven Development into Your Workflow,3.6,None,Intermediate,LearnQuest,Python
2469,Integrating Test-Driven Development into Your Workflow,3.6,None,Intermediate,LearnQuest,Java
845,Inteligencia Artificial en Power BI,4.8,"1,8 mil",Intermediate,Coursera Project Network,Python
1893,Inteligencia Artificial en Power BI,4.8,"1,8 mil",Intermediate,Coursera Project Network,Machine Learning
1443,Interaction Design,4.5,200 mil,Intermediate,University of California San Diego,Machine Learning
2798,Interaction Design,4.5,200 mil,Intermediate,University of California San Diego,Java
1602,Interactive Teaching（インタラクティブ・ティーチング）,4.7,"1,7 mil",Mixed,The University of Tokyo,Machine Learning
2880,Interactive Teaching（インタラクティブ・ティーチング）,4.7,"1,7 mil",Mixed,The University of Tokyo,Java
807,Intermediate Machine Learning: TensorFlow on Google Cloud,4.4,None,Intermediate,Google Cloud,Python
1266,Intermediate Machine Learning: TensorFlow on Google Cloud,4.4,None,Intermediate,Google Cloud,Machine Learning
145,International Humanitarian Law in Theory and Practice,4.8,41 mil,Beginner,Universiteit Leiden,MongoDB
2992,International Humanitarian Law in Theory and Practice,4.8,41 mil,Beginner,Universiteit Leiden,Java
110,Internet Giants: The Law and Economics of Media Platforms,4.8,53 mil,Mixed,The University of Chicago,MongoDB
2407,Internet Giants: The Law and Economics of Media Platforms,4.8,53 mil,Mixed,The University of Chicago,Java
802,Interpretable Machine Learning Applications: Part 1,4,None,Beginner,Coursera Project Network,Python
1259,Interpretable Machine Learning Applications: Part 1,4,None,Beginner,Coursera Project Network,Machine Learning
1089,Interpretable Machine Learning Applications: Part 4,None,None,Intermediate,Coursera Project Network,Python
1331,Interpretable Machine Learning Applications: Part 4,None,None,Intermediate,Coursera Project Network,Machine Learning
1074,Intro to Programming With C#: Build A Word Guessing Game,None,None,Beginner,Coursera Project Network,Python
2569,Intro to Programming With C#: Build A Word Guessing Game,None,None,Beginner,Coursera Project Network,Java
846,Intro to TensorFlow en Español,4.4,"3,6 mil",Intermediate,Google Cloud,Python
1899,Intro to TensorFlow en Español,4.4,"3,6 mil",Intermediate,Google Cloud,Machine Learning
247,Intro to TensorFlow en Français,3.3,None,Intermediate,Google Cloud,Tableau
2099,Intro to TensorFlow en Français,3.3,None,Intermediate,Google Cloud,Machine Learning
2004,Intro to TensorFlow 日本語版,3.8,None,Intermediate,Google Cloud,Machine Learning
2917,Intro to TensorFlow 日本語版,3.8,None,Intermediate,Google Cloud,Java
604,Introducción a la Ciencia de Datos,4.5,"4,4 mil",Beginner,IBM,Python
2989,Introducción a la Ciencia de Datos,4.5,"4,4 mil",Beginner,IBM,Java
340,Introducción a la programación con Python,4.6,39 mil,Beginner,Universidad Austral,Python
3123,Introducción a la programación con Python,4.6,39 mil,Beginner,Universidad Austral,Java
1048,Introducción al procesamiento de lenguaje natural,4.5,"1,8 mil",Beginner,Universidad Austral,Python
1956,Introducción al procesamiento de lenguaje natural,4.5,"1,8 mil",Beginner,Universidad Austral,Machine Learning
46,Introduction To Java Database Connectivity - JDBC,4.3,None,Advanced,Coursera Project Network,MySQL
2278,Introduction To Java Database Connectivity - JDBC,4.3,None,Advanced,Coursera Project Network,Java
242,Introduction to Accounting Data Analytics and Visualization,4.8,20 mil,Beginner,University of Illinois at Urbana-Champaign,Tableau
644,Introduction to Accounting Data Analytics and Visualization,4.8,20 mil,Beginner,University of Illinois at Urbana-Champaign,Python
1050,Introduction to C++ Programming: Build a Calculator,4.3,None,Beginner,Coursera Project Network,Python
1959,Introduction to C++ Programming: Build a Calculator,4.3,None,Beginner,Coursera Project Network,Machine Learning
2554,Introduction to C++ Programming: Build a Calculator,4.3,None,Beginner,Coursera Project Network,Java
1061,Introduction to C++ Programming: Create a Tic-Tac-Toe Game,4.2,None,Beginner,Coursera Project Network,Python
2562,Introduction to C++ Programming: Create a Tic-Tac-Toe Game,4.2,None,Beginner,Coursera Project Network,Java
912,Introduction to Computer Vision and Image Processing,4.4,28 mil,Beginner,IBM,Python
1561,Introduction to Computer Vision and Image Processing,4.4,28 mil,Beginner,IBM,Machine Learning
369,Introduction to Customer Segmentation in Python,4.6,None,Beginner,Coursera Project Network,Python
1767,Introduction to Customer Segmentation in Python,4.6,None,Beginner,Coursera Project Network,Machine Learning
240,Introduction to Data Analytics,3.3,"4,5 mil",Beginner,Meta,Tableau
608,Introduction to Data Analytics,3.3,"4,5 mil",Beginner,Meta,Python
592,Introduction to Data Science,4.6,690 mil,Beginner,IBM,Python
1392,Introduction to Data Science,4.6,690 mil,Beginner,IBM,Machine Learning
386,Introduction to Data Science and scikit-learn in Python,3.8,None,Beginner,LearnQuest,Python
1386,Introduction to Data Science and scikit-learn in Python,3.8,None,Beginner,LearnQuest,Machine Learning
318,Introduction to Data Science in Python,4.5,660 mil,Intermediate,University of Michigan,Python
1376,Introduction to Data Science in Python,4.5,660 mil,Intermediate,University of Michigan,Machine Learning
726,Introduction to Deep Learning & Neural Networks with Keras,4.7,23 mil,Intermediate,IBM,Python
1554,Introduction to Deep Learning & Neural Networks with Keras,4.7,23 mil,Intermediate,IBM,Machine Learning
635,Introduction to Java and Object-Oriented Programming,4.3,"9,8 mil",Beginner,University of Pennsylvania,Python
2146,Introduction to Java and Object-Oriented Programming,4.3,"9,8 mil",Beginner,University of Pennsylvania,Java
634,Introduction to Machine Learning,4.7,160 mil,Intermediate,Duke University,Python
1168,Introduction to Machine Learning,4.7,160 mil,Intermediate,Duke University,Machine Learning
1028,Introduction to Machine Learning in Sports Analytics,None,None,Intermediate,University of Michigan,Python
1291,Introduction to Machine Learning in Sports Analytics,None,None,Intermediate,University of Michigan,Machine Learning
1035,Introduction to Machine Learning: Supervised Learning,None,None,Intermediate,University of Colorado Boulder,Python
1152,Introduction to Machine Learning: Supervised Learning,None,None,Intermediate,University of Colorado Boulder,Machine Learning
82,Introduction to Meteor.js Development,4.6,43 mil,Mixed,University of London,MongoDB
2540,Introduction to Meteor.js Development,4.6,43 mil,Mixed,University of London,Java
1498,Introduction to Microsoft Azure Cloud Services,4.6,32 mil,Beginner,Microsoft,Machine Learning
3009,Introduction to Microsoft Azure Cloud Services,4.6,32 mil,Beginner,Microsoft,Java
61,Introduction to MongoDB,4.2,52 mil,Intermediate,MongoDB Inc.,MongoDB
609,Introduction to MongoDB,4.2,52 mil,Intermediate,MongoDB Inc.,Python
1662,Introduction to Particle Accelerators (NPAP MOOC),4.7,"4,1 mil",Intermediate,Lund University,Machine Learning
2661,Introduction to Particle Accelerators (NPAP MOOC),4.7,"4,1 mil",Intermediate,Lund University,Java
322,Introduction to Portfolio Construction and Analysis with Python,4.8,44 mil,Mixed,EDHEC Business School,Python
1494,Introduction to Portfolio Construction and Analysis with Python,4.8,44 mil,Mixed,EDHEC Business School,Machine Learning
279,Introduction to Programming with Python and Java,4.4,35 mil,Beginner,University of Pennsylvania,Python
2144,Introduction to Programming with Python and Java,4.4,35 mil,Beginner,University of Pennsylvania,Java
296,Introduction to Python,4.5,29 mil,Beginner,Coursera Project Network,Python
2489,Introduction to Python,4.5,29 mil,Beginner,Coursera Project Network,Java
289,Introduction to Python Programming,4.4,24 mil,Beginner,University of Pennsylvania,Python
2980,Introduction to Python Programming,4.4,24 mil,Beginner,University of Pennsylvania,Java
1675,Introduction to Recommender Systems: Non-Personalized and Content-Based,4.5,32 mil,Intermediate,University of Minnesota,Machine Learning
2416,Introduction to Recommender Systems: Non-Personalized and Content-Based,4.5,32 mil,Intermediate,University of Minnesota,Java
451,Introduction to Search Techniques in Python: Binary Search,None,None,Beginner,Coursera Project Network,Python
2133,Introduction to Search Techniques in Python: Binary Search,None,None,Beginner,Coursera Project Network,Machine Learning
905,Introduction to Self-Driving Cars,4.7,120 mil,Advanced,University of Toronto,Python
1497,Introduction to Self-Driving Cars,4.7,120 mil,Advanced,University of Toronto,Machine Learning
759,Introduction to TensorFlow,4.4,40 mil,Intermediate,Google Cloud,Python
1681,Introduction to TensorFlow,4.4,40 mil,Intermediate,Google Cloud,Machine Learning
682,"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",4.7,280 mil,Intermediate,DeepLearning.AI,Python
1166,"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",4.7,280 mil,Intermediate,DeepLearning.AI,Machine Learning
2825,"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",4.7,280 mil,Intermediate,DeepLearning.AI,Java
638,"Introduction to Trading, Machine Learning & GCP",4,32 mil,Intermediate,Google Cloud,Python
1207,"Introduction to Trading, Machine Learning & GCP",4,32 mil,Intermediate,Google Cloud,Machine Learning
631,Introduction to Web Development,4.7,190 mil,Beginner,"University of California, Davis",Python
2355,Introduction to Web Development,4.7,190 mil,Beginner,"University of California, Davis",Java
1572,"Introduction to XR: VR, AR, and MR Foundations",4.2,22 mil,Beginner,Unity,Machine Learning
3080,"Introduction to XR: VR, AR, and MR Foundations",4.2,22 mil,Beginner,Unity,Java
925,Introduction to advanced tomography,4.6,3 mil,Mixed,Technical University of Denmark (DTU),Python
1624,Introduction to advanced tomography,4.6,3 mil,Mixed,Technical University of Denmark (DTU),Machine Learning
1109,Introdução a Machine Learning em uma Competição do Kaggle,None,None,Beginner,Coursera Project Network,Python
1346,Introdução a Machine Learning em uma Competição do Kaggle,None,None,Beginner,Coursera Project Network,Machine Learning
460,Introdução à Ciência da Computação com Python Parte 2,4.9,25 mil,Beginner,Universidade de São Paulo,Python
3103,Introdução à Ciência da Computação com Python Parte 2,4.9,25 mil,Beginner,Universidade de São Paulo,Java
304,Investment Management with Python and Machine Learning,4.6,52 mil,Beginner,EDHEC Business School,Python
1188,Investment Management with Python and Machine Learning,4.6,52 mil,Beginner,EDHEC Business School,Machine Learning
757,JSON and Natural Language Processing in PostgreSQL,4.7,"2,6 mil",Intermediate,University of Michigan,Python
1678,JSON and Natural Language Processing in PostgreSQL,4.7,"2,6 mil",Intermediate,University of Michigan,Machine Learning
2417,JSON and Natural Language Processing in PostgreSQL,4.7,"2,6 mil",Intermediate,University of Michigan,Java
922,Juniper Networks Junos Platform Automation and DevOps,3.4,None,Beginner,Juniper Networks,Python
2491,Juniper Networks Junos Platform Automation and DevOps,3.4,None,Beginner,Juniper Networks,Java
850,Laboratório de Programação Orientada a Objetos - Parte 1,4.9,"4,2 mil",Intermediate,Universidade de São Paulo,Python
1920,Laboratório de Programação Orientada a Objetos - Parte 1,4.9,"4,2 mil",Intermediate,Universidade de São Paulo,Machine Learning
2457,Laboratório de Programação Orientada a Objetos - Parte 1,4.9,"4,2 mil",Intermediate,Universidade de São Paulo,Java
379,Language Classification with Naive Bayes in Python,4.5,"6,1 mil",Intermediate,Coursera Project Network,Python
1810,Language Classification with Naive Bayes in Python,4.5,"6,1 mil",Intermediate,Coursera Project Network,Machine Learning
1324,Launching into Machine Learning 日本語版,4.4,None,Intermediate,Google Cloud,Machine Learning
2915,Launching into Machine Learning 日本語版,4.4,None,Intermediate,Google Cloud,Java
0,Learn SQL Basics for Data Science,4.6,400 mil,Beginner,"University of California, Davis",MySQL
596,Learn SQL Basics for Data Science,4.6,400 mil,Beginner,"University of California, Davis",Python
1398,Learn SQL Basics for Data Science,4.6,400 mil,Beginner,"University of California, Davis",Machine Learning
617,Learn to Program: Crafting Quality Code,4.6,54 mil,Mixed,University of Toronto,Python
1748,Learn to Program: Crafting Quality Code,4.6,54 mil,Mixed,University of Toronto,Machine Learning
1077,Leveraging Unstructured Data with Cloud Dataproc on Google Cloud em Português Brasileiro,4.6,None,Intermediate,Google Cloud,Python
2125,Leveraging Unstructured Data with Cloud Dataproc on Google Cloud em Português Brasileiro,4.6,None,Intermediate,Google Cloud,Machine Learning
2788,Leveraging Unstructured Data with Cloud Dataproc on Google Cloud em Português Brasileiro,4.6,None,Intermediate,Google Cloud,Java
1634,Life 101: Mental and Physical Self-Care,4.8,"5,3 mil",Beginner,"University of California, Irvine",Machine Learning
2699,Life 101: Mental and Physical Self-Care,4.8,"5,3 mil",Beginner,"University of California, Irvine",Java
376,Linear Regression with NumPy and Python,4.4,16 mil,Intermediate,Coursera Project Network,Python
1783,Linear Regression with NumPy and Python,4.4,16 mil,Intermediate,Coursera Project Network,Machine Learning
499,Linear Regression with Python,4.6,10 mil,Intermediate,Coursera Project Network,Python
1866,Linear Regression with Python,4.6,10 mil,Intermediate,Coursera Project Network,Machine Learning
1003,Logistic Regression 101: US Household Income Classification,None,None,Beginner,Coursera Project Network,Python
2076,Logistic Regression 101: US Household Income Classification,None,None,Beginner,Coursera Project Network,Machine Learning
491,Logistic Regression with NumPy and Python,4.5,12 mil,Beginner,Coursera Project Network,Python
1833,Logistic Regression with NumPy and Python,4.5,12 mil,Beginner,Coursera Project Network,Machine Learning
374,Logistic Regression with Python and Numpy,4.5,"5,7 mil",Intermediate,Coursera Project Network,Python
1778,Logistic Regression with Python and Numpy,4.5,"5,7 mil",Intermediate,Coursera Project Network,Machine Learning
137,M2M & IoT Interface Design & Protocols for Embedded Systems,3.7,None,Intermediate,University of Colorado Boulder,MongoDB
1044,M2M & IoT Interface Design & Protocols for Embedded Systems,3.7,None,Intermediate,University of Colorado Boulder,Python
808,ML Pipelines on Google Cloud,3.5,"5,5 mil",Advanced,Google Cloud,Python
1385,ML Pipelines on Google Cloud,3.5,"5,5 mil",Advanced,Google Cloud,Machine Learning
551,ML: Diagnose the presence of Breast Cancer with Python,None,None,Intermediate,Coursera Project Network,Python
2127,ML: Diagnose the presence of Breast Cancer with Python,None,None,Intermediate,Coursera Project Network,Machine Learning
693,Machine Learning,4.6,430 mil,Intermediate,University of Washington,Python
1142,Machine Learning,4.6,430 mil,Intermediate,University of Washington,Machine Learning
310,Machine Learning,4.9,"4,7 m",Mixed,Stanford University,Python
1140,Machine Learning,4.9,"4,7 m",Mixed,Stanford University,Machine Learning
2185,Machine Learning,4.9,"4,7 m",Mixed,Stanford University,Java
1075,Machine Learning Algorithms,None,None,Mixed,Sungkyunkwan University,Python
1321,Machine Learning Algorithms,None,None,Mixed,Sungkyunkwan University,Machine Learning
1040,Machine Learning Algorithms: Supervised Learning Tip to Tail,4.7,14 mil,Mixed,Alberta Machine Intelligence Institute,Python
1303,Machine Learning Algorithms: Supervised Learning Tip to Tail,4.7,14 mil,Mixed,Alberta Machine Intelligence Institute,Machine Learning
1056,Machine Learning Basics,None,None,Mixed,Sungkyunkwan University,Python
1313,Machine Learning Basics,None,None,Mixed,Sungkyunkwan University,Machine Learning
611,Machine Learning Foundations: A Case Study Approach,4.6,360 mil,Mixed,University of Washington,Python
1215,Machine Learning Foundations: A Case Study Approach,4.6,360 mil,Mixed,University of Washington,Machine Learning
973,Machine Learning Models in Science,4,None,Intermediate,LearnQuest,Python
1253,Machine Learning Models in Science,4,None,Intermediate,LearnQuest,Machine Learning
1033,Machine Learning Pipelines with Azure ML Studio,4.6,26 mil,Beginner,Coursera Project Network,Python
1298,Machine Learning Pipelines with Azure ML Studio,4.6,26 mil,Beginner,Coursera Project Network,Machine Learning
932,Machine Learning Rapid Prototyping with IBM Watson Studio,4,None,Intermediate,IBM,Python
1226,Machine Learning Rapid Prototyping with IBM Watson Studio,4,None,Intermediate,IBM,Machine Learning
705,Machine Learning and Reinforcement Learning in Finance,3.7,41 mil,Intermediate,New York University,Python
1194,Machine Learning and Reinforcement Learning in Finance,3.7,41 mil,Intermediate,New York University,Machine Learning
2997,Machine Learning and Reinforcement Learning in Finance,3.7,41 mil,Intermediate,New York University,Java
568,Machine Learning con Python. Nivel Avanzado,None,None,Intermediate,Coursera Project Network,Python
1342,Machine Learning con Python. Nivel Avanzado,None,None,Intermediate,Coursera Project Network,Machine Learning
2952,Machine Learning con Python. Nivel Avanzado,None,None,Intermediate,Coursera Project Network,Java
556,Machine Learning con Python. Nivel intermedio,None,None,Beginner,Coursera Project Network,Python
1330,Machine Learning con Python. Nivel intermedio,None,None,Beginner,Coursera Project Network,Machine Learning
524,Machine Learning for Accounting with Python,4.5,"6,6 mil",Intermediate,University of Illinois at Urbana-Champaign,Python
1301,Machine Learning for Accounting with Python,4.5,"6,6 mil",Intermediate,University of Illinois at Urbana-Champaign,Machine Learning
632,Machine Learning for All,4.7,110 mil,Beginner,University of London,Python
1145,Machine Learning for All,4.7,110 mil,Beginner,University of London,Machine Learning
627,Machine Learning for Analytics MasterTrack™ Certificate,None,None,None,University of Chicago,Python
1361,Machine Learning for Analytics MasterTrack™ Certificate,None,None,None,University of Chicago,Machine Learning
830,Machine Learning for Data Analysis,4.2,42 mil,Mixed,Wesleyan University,Python
1281,Machine Learning for Data Analysis,4.2,42 mil,Mixed,Wesleyan University,Machine Learning
736,Machine Learning for Supply Chains,3.3,"1,7 mil",Intermediate,LearnQuest,Python
1210,Machine Learning for Supply Chains,3.3,"1,7 mil",Intermediate,LearnQuest,Machine Learning
601,Machine Learning for Trading,3.9,40 mil,Intermediate,New York Institute of Finance,Python
1192,Machine Learning for Trading,3.9,40 mil,Intermediate,New York Institute of Finance,Machine Learning
1079,"Machine Learning para series temporales con ARIMA, SARIMA...",None,None,Intermediate,Coursera Project Network,Python
1323,"Machine Learning para series temporales con ARIMA, SARIMA...",None,None,Intermediate,Coursera Project Network,Machine Learning
1066,Machine Learning with H2O Flow,4.7,"3,9 mil",Intermediate,Coursera Project Network,Python
1316,Machine Learning with H2O Flow,4.7,"3,9 mil",Intermediate,Coursera Project Network,Machine Learning
455,Machine Learning with Python,4.7,250 mil,Intermediate,IBM,Python
1164,Machine Learning with Python,4.7,250 mil,Intermediate,IBM,Machine Learning
1359,Machine Learning with TensorFlow Google Cloud 日本語版,4.4,"2,8 mil",Intermediate,Google Cloud,Machine Learning
2940,Machine Learning with TensorFlow Google Cloud 日本語版,4.4,"2,8 mil",Intermediate,Google Cloud,Java
679,Machine Learning with TensorFlow on Google Cloud,4.5,120 mil,Intermediate,Google Cloud,Python
1189,Machine Learning with TensorFlow on Google Cloud,4.5,120 mil,Intermediate,Google Cloud,Machine Learning
744,Machine Learning with TensorFlow on Google Cloud en Español,4.6,"9,6 mil",Intermediate,Google Cloud,Python
1218,Machine Learning with TensorFlow on Google Cloud en Español,4.6,"9,6 mil",Intermediate,Google Cloud,Machine Learning
3129,Machine Learning with TensorFlow on Google Cloud en Español,4.6,"9,6 mil",Intermediate,Google Cloud,Java
888,Machine Learning: Algorithms in the Real World,4.6,30 mil,Intermediate,Alberta Machine Intelligence Institute,Python
1358,Machine Learning: Algorithms in the Real World,4.6,30 mil,Intermediate,Alberta Machine Intelligence Institute,Machine Learning
974,Machine Learning: Classification,4.7,110 mil,Mixed,University of Washington,Python
1255,Machine Learning: Classification,4.7,110 mil,Mixed,University of Washington,Machine Learning
989,Machine Learning: Clustering & Retrieval,4.7,88 mil,Mixed,University of Washington,Python
1268,Machine Learning: Clustering & Retrieval,4.7,88 mil,Mixed,University of Washington,Machine Learning
874,"Machine Learning: Predict Numbers from Handwritten Digits using a Neural Network, Keras, and R",4.4,"4,7 mil",Intermediate,Coursera Project Network,Python
1319,"Machine Learning: Predict Numbers from Handwritten Digits using a Neural Network, Keras, and R",4.4,"4,7 mil",Intermediate,Coursera Project Network,Machine Learning
793,Machine Learning: Regression,4.8,150 mil,Mixed,University of Washington,Python
1254,Machine Learning: Regression,4.8,150 mil,Mixed,University of Washington,Machine Learning
892,Maestría en Ingeniería de Software,None,None,None,Universidad de los Andes,Python
2026,Maestría en Ingeniería de Software,None,None,None,Universidad de los Andes,Machine Learning
2375,Maestría en Ingeniería de Software,None,None,None,Universidad de los Andes,Java
893,Maestría en Inteligencia Analítica de Datos,None,None,None,Universidad de los Andes,Python
2027,Maestría en Inteligencia Analítica de Datos,None,None,None,Universidad de los Andes,Machine Learning
2376,Maestría en Inteligencia Analítica de Datos,None,None,None,Universidad de los Andes,Java
3,Managing Big Data with MySQL,4.7,170 mil,Mixed,Duke University,MySQL
2698,Managing Big Data with MySQL,4.7,170 mil,Mixed,Duke University,Java
156,Marketing de Mídias Sociais do Facebook,4.8,None,Beginner,Meta,MongoDB
3101,Marketing de Mídias Sociais do Facebook,4.8,None,Beginner,Meta,Java
302,Master of Computer and Information Technology,None,None,None,University of Pennsylvania,Python
1170,Master of Computer and Information Technology,None,None,None,University of Pennsylvania,Machine Learning
2616,Master of Computer and Information Technology,None,None,None,University of Pennsylvania,Java
897,Master of Science in Data Science,None,None,None,University of Colorado Boulder,Python
2024,Master of Science in Data Science,None,None,None,University of Colorado Boulder,Machine Learning
141,Master of Science in Machine Learning and Data Science,None,None,None,Imperial College London,MongoDB
292,Master of Science in Machine Learning and Data Science,None,None,None,Imperial College London,Python
